timestamp,open,high,low,close,volume,asset,symbol
2025-12-03 02:10:00+00:00,92273.14844,92273.14844,92273.14844,92273.14844,37265408,Bitcoin,BTC-USD
2025-12-03 02:11:00+00:00,92422.30469,92422.30469,92422.30469,92422.30469,0,Bitcoin,BTC-USD
2025-12-03 02:12:00+00:00,92515.52344,92515.52344,92515.52344,92515.52344,140902400,Bitcoin,BTC-USD
2025-12-03 02:13:00+00:00,92647.24219,92647.24219,92647.24219,92647.24219,0,Bitcoin,BTC-USD
2025-12-03 02:14:00+00:00,92823.05469,92823.05469,92823.05469,92823.05469,0,Bitcoin,BTC-USD
2025-12-03 02:15:00+00:00,92884.25,92884.25,92884.25,92884.25,1047773184,Bitcoin,BTC-USD
2025-12-03 02:17:00+00:00,92802.46875,92802.46875,92802.46875,92802.46875,745390080,Bitcoin,BTC-USD
2025-12-03 02:18:00+00:00,92822.65625,92822.65625,92822.65625,92822.65625,0,Bitcoin,BTC-USD
2025-12-03 02:19:00+00:00,92807.125,92807.125,92807.125,92807.125,143286272,Bitcoin,BTC-USD
2025-12-03 02:20:00+00:00,92718.4375,92718.4375,92718.4375,92718.4375,0,Bitcoin,BTC-USD
2025-12-03 02:21:00+00:00,92714.10156,92714.10156,92714.10156,92714.10156,0,Bitcoin,BTC-USD
2025-12-03 02:22:00+00:00,92776.89063,92776.89063,92776.89063,92776.89063,640974848,Bitcoin,BTC-USD
2025-12-03 02:23:00+00:00,92691.29688,92691.29688,92691.29688,92691.29688,0,Bitcoin,BTC-USD
2025-12-03 02:25:00+00:00,92915.9375,92915.9375,92915.9375,92915.9375,2477023232,Bitcoin,BTC-USD
2025-12-03 02:26:00+00:00,92950.875,92950.875,92950.875,92950.875,32481280,Bitcoin,BTC-USD
2025-12-03 02:27:00+00:00,92973.79688,92973.79688,92973.79688,92973.79688,0,Bitcoin,BTC-USD
2025-12-03 02:28:00+00:00,92924.03125,92924.03125,92924.03125,92924.03125,0,Bitcoin,BTC-USD
2025-12-03 02:29:00+00:00,92872.67188,92872.67188,92872.67188,92872.67188,660520960,Bitcoin,BTC-USD
2025-12-03 02:30:00+00:00,92858.53125,92858.53125,92858.53125,92858.53125,0,Bitcoin,BTC-USD
2025-12-03 02:32:00+00:00,92730.95313,92730.95313,92730.95313,92730.95313,113295360,Bitcoin,BTC-USD
2025-12-03 02:33:00+00:00,92764.32031,92764.32031,92764.32031,92764.32031,301244416,Bitcoin,BTC-USD
2025-12-03 02:35:00+00:00,92717.73438,92717.73438,92717.73438,92717.73438,0,Bitcoin,BTC-USD
2025-12-03 02:37:00+00:00,92697.34375,92697.34375,92697.34375,92697.34375,36937728,Bitcoin,BTC-USD
2025-12-03 02:38:00+00:00,92745.8125,92745.8125,92745.8125,92745.8125,0,Bitcoin,BTC-USD
2025-12-03 02:39:00+00:00,92752.80469,92752.80469,92752.80469,92752.80469,0,Bitcoin,BTC-USD
2025-12-03 02:41:00+00:00,92688.40625,92688.40625,92688.40625,92688.40625,193937408,Bitcoin,BTC-USD
2025-12-03 02:42:00+00:00,92689.94531,92689.94531,92689.94531,92689.94531,0,Bitcoin,BTC-USD
2025-12-03 02:43:00+00:00,92732.375,92732.375,92732.375,92732.375,325689344,Bitcoin,BTC-USD
2025-12-03 02:44:00+00:00,92720.50781,92720.50781,92720.50781,92720.50781,0,Bitcoin,BTC-USD
2025-12-03 02:45:00+00:00,92680.97656,92680.97656,92680.97656,92680.97656,0,Bitcoin,BTC-USD
2025-12-03 02:46:00+00:00,92603.21094,92603.21094,92603.21094,92603.21094,90832896,Bitcoin,BTC-USD
2025-12-03 02:47:00+00:00,92420.04688,92420.04688,92420.04688,92420.04688,0,Bitcoin,BTC-USD
2025-12-03 02:48:00+00:00,92465.17188,92465.17188,92465.17188,92465.17188,924442624,Bitcoin,BTC-USD
2025-12-03 02:49:00+00:00,92587.60938,92587.60938,92587.60938,92587.60938,811081728,Bitcoin,BTC-USD
2025-12-03 02:50:00+00:00,92566.09375,92566.09375,92566.09375,92566.09375,0,Bitcoin,BTC-USD
2025-12-03 02:51:00+00:00,92551.1875,92551.1875,92551.1875,92551.1875,264445952,Bitcoin,BTC-USD
2025-12-03 02:53:00+00:00,92597.11719,92597.11719,92597.11719,92597.11719,0,Bitcoin,BTC-USD
2025-12-03 02:55:00+00:00,92649.82813,92649.82813,92649.82813,92649.82813,304947200,Bitcoin,BTC-USD
2025-12-03 02:57:00+00:00,92843.75781,92843.75781,92843.75781,92843.75781,0,Bitcoin,BTC-USD
2025-12-03 02:58:00+00:00,92796.60156,92796.60156,92796.60156,92796.60156,73654272,Bitcoin,BTC-USD
2025-12-03 02:59:00+00:00,92814.48438,92814.48438,92814.48438,92814.48438,319668224,Bitcoin,BTC-USD
2025-12-03 03:00:00+00:00,92813.13281,92813.13281,92813.13281,92813.13281,3186688,Bitcoin,BTC-USD
2025-12-03 03:01:00+00:00,92771.42969,92771.42969,92771.42969,92771.42969,0,Bitcoin,BTC-USD
2025-12-03 03:02:00+00:00,92823.30469,92823.30469,92823.30469,92823.30469,0,Bitcoin,BTC-USD
2025-12-03 03:03:00+00:00,92945.15625,92945.15625,92945.15625,92945.15625,2134032384,Bitcoin,BTC-USD
2025-12-03 03:04:00+00:00,92871.03125,92871.03125,92871.03125,92871.03125,228564992,Bitcoin,BTC-USD
2025-12-03 03:06:00+00:00,92749.85938,92749.85938,92749.85938,92749.85938,0,Bitcoin,BTC-USD
2025-12-03 03:07:00+00:00,92726.64063,92726.64063,92726.64063,92726.64063,363012096,Bitcoin,BTC-USD
2025-12-03 03:08:00+00:00,92661.35156,92661.35156,92661.35156,92661.35156,0,Bitcoin,BTC-USD
2025-12-03 03:09:00+00:00,92679.21094,92679.21094,92679.21094,92679.21094,0,Bitcoin,BTC-USD
2025-12-03 03:10:00+00:00,92738.72656,92738.72656,92738.72656,92738.72656,140075008,Bitcoin,BTC-USD
2025-12-03 03:11:00+00:00,92755.75781,92755.75781,92755.75781,92755.75781,0,Bitcoin,BTC-USD
2025-12-03 03:12:00+00:00,92762.24219,92762.24219,92762.24219,92762.24219,68820992,Bitcoin,BTC-USD
2025-12-03 03:13:00+00:00,92737.89063,92737.89063,92737.89063,92737.89063,132538368,Bitcoin,BTC-USD
2025-12-03 03:14:00+00:00,92788.72656,92788.72656,92788.72656,92788.72656,66740224,Bitcoin,BTC-USD
2025-12-03 03:15:00+00:00,92787.30469,92787.30469,92787.30469,92787.30469,64479232,Bitcoin,BTC-USD
2025-12-03 03:17:00+00:00,92696.49219,92696.49219,92696.49219,92696.49219,0,Bitcoin,BTC-USD
2025-12-03 03:18:00+00:00,92780.77344,92780.77344,92780.77344,92780.77344,488407040,Bitcoin,BTC-USD
2025-12-03 03:19:00+00:00,92813.04688,92813.04688,92813.04688,92813.04688,43130880,Bitcoin,BTC-USD
2025-12-03 03:20:00+00:00,92813.19531,92813.19531,92813.19531,92813.19531,0,Bitcoin,BTC-USD
2025-12-03 03:21:00+00:00,92770.03125,92770.03125,92770.03125,92770.03125,23511040,Bitcoin,BTC-USD
2025-12-03 03:22:00+00:00,92779.95313,92779.95313,92779.95313,92779.95313,11526144,Bitcoin,BTC-USD
2025-12-03 03:23:00+00:00,92788.32813,92788.32813,92788.32813,92788.32813,25403392,Bitcoin,BTC-USD
2025-12-03 03:24:00+00:00,92754.38281,92754.38281,92754.38281,92754.38281,0,Bitcoin,BTC-USD
2025-12-03 03:25:00+00:00,92772.85156,92772.85156,92772.85156,92772.85156,0,Bitcoin,BTC-USD
2025-12-03 03:27:00+00:00,92798.07813,92798.07813,92798.07813,92798.07813,0,Bitcoin,BTC-USD
2025-12-03 03:28:00+00:00,92813.60938,92813.60938,92813.60938,92813.60938,349593600,Bitcoin,BTC-USD
2025-12-03 03:29:00+00:00,92840.20313,92840.20313,92840.20313,92840.20313,0,Bitcoin,BTC-USD
2025-12-03 03:30:00+00:00,92849.29688,92849.29688,92849.29688,92849.29688,227090432,Bitcoin,BTC-USD
2025-12-03 03:31:00+00:00,92817.03125,92817.03125,92817.03125,92817.03125,95567872,Bitcoin,BTC-USD
2025-12-03 03:32:00+00:00,92780.07813,92780.07813,92780.07813,92780.07813,0,Bitcoin,BTC-USD
2025-12-03 03:33:00+00:00,92804.17188,92804.17188,92804.17188,92804.17188,1613824,Bitcoin,BTC-USD
2025-12-03 03:34:00+00:00,92794.11719,92794.11719,92794.11719,92794.11719,424034304,Bitcoin,BTC-USD
2025-12-03 03:35:00+00:00,92773.63281,92773.63281,92773.63281,92773.63281,0,Bitcoin,BTC-USD
2025-12-03 03:36:00+00:00,92764.23438,92764.23438,92764.23438,92764.23438,191496192,Bitcoin,BTC-USD
2025-12-03 03:37:00+00:00,92750.39063,92750.39063,92750.39063,92750.39063,0,Bitcoin,BTC-USD
2025-12-03 03:38:00+00:00,92767.125,92767.125,92767.125,92767.125,0,Bitcoin,BTC-USD
2025-12-03 03:39:00+00:00,92758.0625,92758.0625,92758.0625,92758.0625,60358656,Bitcoin,BTC-USD
2025-12-03 03:41:00+00:00,92748.22656,92748.22656,92748.22656,92748.22656,265879552,Bitcoin,BTC-USD
2025-12-03 03:42:00+00:00,92756.77344,92756.77344,92756.77344,92756.77344,0,Bitcoin,BTC-USD
2025-12-03 03:44:00+00:00,92717.15625,92717.15625,92717.15625,92717.15625,116211712,Bitcoin,BTC-USD
2025-12-03 03:45:00+00:00,92737.14063,92737.14063,92737.14063,92737.14063,0,Bitcoin,BTC-USD
2025-12-03 03:46:00+00:00,92740.25,92740.25,92740.25,92740.25,0,Bitcoin,BTC-USD
2025-12-03 03:47:00+00:00,92751.45313,92751.45313,92751.45313,92751.45313,21168128,Bitcoin,BTC-USD
2025-12-03 03:48:00+00:00,92746.21875,92746.21875,92746.21875,92746.21875,0,Bitcoin,BTC-USD
2025-12-03 03:49:00+00:00,92760.53906,92760.53906,92760.53906,92760.53906,0,Bitcoin,BTC-USD
2025-12-03 03:50:00+00:00,92780.22656,92780.22656,92780.22656,92780.22656,48619520,Bitcoin,BTC-USD
2025-12-03 03:51:00+00:00,92745.57813,92745.57813,92745.57813,92745.57813,49152,Bitcoin,BTC-USD
2025-12-03 03:52:00+00:00,92754.05469,92754.05469,92754.05469,92754.05469,0,Bitcoin,BTC-USD
2025-12-03 03:53:00+00:00,92754.71094,92754.71094,92754.71094,92754.71094,0,Bitcoin,BTC-USD
2025-12-03 03:55:00+00:00,92766.96875,92766.96875,92766.96875,92766.96875,0,Bitcoin,BTC-USD
2025-12-03 03:56:00+00:00,92756.64844,92756.64844,92756.64844,92756.64844,0,Bitcoin,BTC-USD
2025-12-03 03:58:00+00:00,92729.04688,92729.04688,92729.04688,92729.04688,0,Bitcoin,BTC-USD
2025-12-03 03:59:00+00:00,92738.07031,92738.07031,92738.07031,92738.07031,0,Bitcoin,BTC-USD
2025-12-03 04:01:00+00:00,92710.07031,92710.07031,92710.07031,92710.07031,0,Bitcoin,BTC-USD
2025-12-03 04:02:00+00:00,92701.375,92701.375,92701.375,92701.375,0,Bitcoin,BTC-USD
2025-12-03 04:03:00+00:00,92694.13281,92694.13281,92694.13281,92694.13281,0,Bitcoin,BTC-USD
2025-12-03 04:05:00+00:00,92721.72656,92721.72656,92721.72656,92721.72656,195248128,Bitcoin,BTC-USD
2025-12-03 04:06:00+00:00,92779.78906,92779.78906,92779.78906,92779.78906,0,Bitcoin,BTC-USD
2025-12-03 04:07:00+00:00,92760.92969,92760.92969,92760.92969,92760.92969,0,Bitcoin,BTC-USD
2025-12-03 04:08:00+00:00,92776.10156,92776.10156,92776.10156,92776.10156,243146752,Bitcoin,BTC-USD
2025-12-03 04:09:00+00:00,92802.36719,92802.36719,92802.36719,92802.36719,414523392,Bitcoin,BTC-USD
2025-12-03 04:10:00+00:00,92832.32813,92832.32813,92832.32813,92832.32813,105750528,Bitcoin,BTC-USD
2025-12-03 04:11:00+00:00,92923.76563,92923.76563,92923.76563,92923.76563,0,Bitcoin,BTC-USD
2025-12-03 04:12:00+00:00,92981.86719,92981.86719,92981.86719,92981.86719,0,Bitcoin,BTC-USD
2025-12-03 04:14:00+00:00,92981.99219,92981.99219,92981.99219,92981.99219,175529984,Bitcoin,BTC-USD
2025-12-03 04:15:00+00:00,92927.36719,92927.36719,92927.36719,92927.36719,286457856,Bitcoin,BTC-USD
2025-12-03 04:17:00+00:00,92849.79688,92849.79688,92849.79688,92849.79688,0,Bitcoin,BTC-USD
2025-12-03 04:18:00+00:00,92853.91406,92853.91406,92853.91406,92853.91406,11649024,Bitcoin,BTC-USD
2025-12-03 04:19:00+00:00,92874.35938,92874.35938,92874.35938,92874.35938,270819328,Bitcoin,BTC-USD
2025-12-03 04:20:00+00:00,92929.86719,92929.86719,92929.86719,92929.86719,0,Bitcoin,BTC-USD
2025-12-03 04:21:00+00:00,92926.5,92926.5,92926.5,92926.5,0,Bitcoin,BTC-USD
2025-12-03 04:23:00+00:00,92964.04688,92964.04688,92964.04688,92964.04688,250642432,Bitcoin,BTC-USD
2025-12-03 04:25:00+00:00,92999.24219,92999.24219,92999.24219,92999.24219,0,Bitcoin,BTC-USD
2025-12-03 04:26:00+00:00,92991.15625,92991.15625,92991.15625,92991.15625,0,Bitcoin,BTC-USD
2025-12-03 04:27:00+00:00,92997.625,92997.625,92997.625,92997.625,129892352,Bitcoin,BTC-USD
2025-12-03 04:28:00+00:00,93166.38281,93166.38281,93166.38281,93166.38281,0,Bitcoin,BTC-USD
2025-12-03 04:30:00+00:00,92852.26563,92852.26563,92852.26563,92852.26563,683253760,Bitcoin,BTC-USD
2025-12-03 04:31:00+00:00,92926.97656,92926.97656,92926.97656,92926.97656,254763008,Bitcoin,BTC-USD
2025-12-03 04:32:00+00:00,93019.75,93019.75,93019.75,93019.75,0,Bitcoin,BTC-USD
2025-12-03 04:33:00+00:00,92976.35156,92976.35156,92976.35156,92976.35156,258097152,Bitcoin,BTC-USD
2025-12-03 04:35:00+00:00,93018.60156,93018.60156,93018.60156,93018.60156,310321152,Bitcoin,BTC-USD
2025-12-03 04:36:00+00:00,93082.71875,93082.71875,93082.71875,93082.71875,0,Bitcoin,BTC-USD
2025-12-03 04:37:00+00:00,92990.47656,92990.47656,92990.47656,92990.47656,0,Bitcoin,BTC-USD
2025-12-03 04:38:00+00:00,92983.70313,92983.70313,92983.70313,92983.70313,0,Bitcoin,BTC-USD
2025-12-03 04:39:00+00:00,93016.52344,93016.52344,93016.52344,93016.52344,0,Bitcoin,BTC-USD
2025-12-03 04:40:00+00:00,93079.875,93079.875,93079.875,93079.875,403652608,Bitcoin,BTC-USD
2025-12-03 04:42:00+00:00,93011.60156,93011.60156,93011.60156,93011.60156,0,Bitcoin,BTC-USD
2025-12-03 04:43:00+00:00,93007.96875,93007.96875,93007.96875,93007.96875,241410048,Bitcoin,BTC-USD
2025-12-03 04:45:00+00:00,92991.14063,92991.14063,92991.14063,92991.14063,16130048,Bitcoin,BTC-USD
2025-12-03 04:46:00+00:00,92982.9375,92982.9375,92982.9375,92982.9375,0,Bitcoin,BTC-USD
2025-12-03 04:47:00+00:00,92949.82031,92949.82031,92949.82031,92949.82031,0,Bitcoin,BTC-USD
2025-12-03 04:48:00+00:00,92965.97656,92965.97656,92965.97656,92965.97656,0,Bitcoin,BTC-USD
